tool,inner_node,node_type,parm_family,n_referenced,n_in_family,confidence,literals,referenced
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/CommercialSigns/AssembleSidemountedSign/AddArrow/transform3,xform,,1,4,medium,rx=-90 ry=180 rz=-90 parmgroup_pivotxform=1,scale
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/geometry1,geometry,,2,2,medium,stdswitcher1=3 overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/color1,color,size,1,3,high,stdswitcher1=2 overridesize=1 size1=4096,size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/color2,color,,2,5,medium,stdswitcher1=2 colorr=0 colorg=0 colorb=0 overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/color3,color,,2,5,medium,stdswitcher1=2 colorr=0.075 colorg=0.3 colorb=0.1875 overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/geometry2,geometry,,2,2,medium,stdswitcher1=3 overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/color4,color,,2,5,medium,stdswitcher1=2 colorr=0.25 colorg=0.5 colorb=0 overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/color5,color,,2,4,medium,colorr=0 colorg=0 colorb=0 overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/font2,font,,2,5,medium,textsize=600 colorr=0 colorg=0 colorb=0 overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/geometry3,geometry,,2,1,medium,overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/color6,color,,2,5,medium,stdswitcher1=2 colorr=0.25 colorg=0.5 colorb=0 overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/color7,color,,2,4,medium,colorr=0 colorg=0 colorb=0 overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/font3,font,,2,5,medium,textsize=500 colorr=0 colorg=0 colorb=0 overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/geometry4,geometry,,2,1,medium,overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/color8,color,,2,5,medium,stdswitcher1=2 colorr=0.25 colorg=0.5 colorb=0 overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/color9,color,,2,4,medium,colorr=0 colorg=0 colorb=0 overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/cornerramp1,cornerramp,,2,12,medium,overridesize=1 p1colorr=0.5 p1colorb=0 p2posu=1 p2colorr=0 p2colorg=0.5 p3posv=1 p3colorr=0 p3colorb=0 p4posu=1 p4posv=1 p4colorr=0,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/geometry5,geometry,,2,1,medium,overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/color10,color,,2,5,medium,stdswitcher1=2 colorr=0.25 colorg=0.5 colorb=0 overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/color11,color,,2,4,medium,colorr=0 colorg=0 colorb=0 overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/font4,font,,2,6,medium,textsize=300 tracking1=0.1 colorr=0 colorg=0 colorb=0 overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/ImageProcessing/color12,color,,2,3,medium,colorg=0 colorb=0 overridesize=1,size1 size2
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/mats/SignFaces,principledshader::2.0,,5,17,medium,diffuse_folder_151=2 folder7=1 folder4=1 folder12=1 folder13=1 folder8=1 folder11=1 folder9=1 basecolorr=0.8 basecolorg=0.8 basecolorb=0.8 albedomult=0.1 rough=0.1 reflect=0.1 emitint=1 basecolor_useTexture=1 emitcolor_useTexture=1,baseBump_useTexture baseNormal_useTexture shop_disable_displace_shader specular_tint vm_displacebound
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/mats/SignMetal,principledshader::2.0,,5,15,medium,diffuse_folder_151=2 folder7=1 folder4=1 folder12=1 folder13=1 folder8=1 folder11=1 folder9=1 basecolorr=1 basecolorg=1 basecolorb=1 metallic=1 basecolor_useTexture=1 rough_useTexture=1 baseBumpAndNormal_enable=1,baseBump_useTexture baseNormal_useTexture shop_disable_displace_shader specular_tint vm_displacebound
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/mats/Emits,principledshader::2.0,,5,14,medium,folder7=1 folder4=1 folder12=1 folder13=1 folder8=1 folder11=1 folder9=1 basecolorr=0 basecolorg=0 basecolorb=0 basecolor_usePointColor=0 ior=1.74 rough=0 emitint=1,baseBump_useTexture baseNormal_useTexture shop_disable_displace_shader specular_tint vm_displacebound
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/mats/Sign_RectangularMainSign,principledshader::2.0,,5,13,medium,diffuse_folder_151=2 folder7=1 folder4=1 folder12=1 folder13=1 folder8=1 folder11=1 folder9=1 basecolor_usePointColor=0 ior=1.1 emitint=1 basecolor_useTexture=1 emitcolor_useTexture=1,baseBump_useTexture baseNormal_useTexture shop_disable_displace_shader specular_tint vm_displacebound
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/mats/Sign_RectangularTopSign,principledshader::2.0,,5,10,medium,folder7=1 folder4=1 folder12=1 folder13=1 folder8=1 folder11=1 folder9=1 basecolor_usePointColor=0 ior=1.1 basecolor_useTexture=1,baseBump_useTexture baseNormal_useTexture shop_disable_displace_shader specular_tint vm_displacebound
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/mats/Sign_RectangularTopDetailFaces,principledshader::2.0,,5,9,medium,folder7=1 folder4=1 folder12=1 folder13=1 folder8=1 folder11=1 folder9=1 ior=1.1 basecolor_useTexture=1,baseBump_useTexture baseNormal_useTexture shop_disable_displace_shader specular_tint vm_displacebound
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/mats/Sign_RectangularBottomSign,principledshader::2.0,,5,9,medium,folder7=1 folder4=1 folder12=1 folder13=1 folder8=1 folder11=1 folder9=1 ior=1.1 basecolor_useTexture=1,baseBump_useTexture baseNormal_useTexture shop_disable_displace_shader specular_tint vm_displacebound
AB::CommercialSignGenerator::4.8,/obj/AnalysisHolder/probe_25/CreateSideMount/subnet1/box1,box,,3,4,medium,type=1 divrate1=2 divrate2=2 divrate3=2,sizex sizey sizez
AB::CopyWithRotation::1.0,/obj/AnalysisHolder/probe_27/tube2,tube,,1,4,medium,orient=2 rad1=0 rad2=0.04 height=0.1,tz
AB::CreateCircuitCurves::2.0,/obj/AnalysisHolder/probe_28/line1,line,,2,2,medium,dirx=1 diry=0,dist originx
AB::CreateCircuitCurves::2.0,/obj/AnalysisHolder/probe_28/carve1,carve,,1,4,medium,domainu1=0 domainu2=1 secondu=1 stdswitcher1=1,divsu
AB::CreateCircuitCurves::2.0,/obj/AnalysisHolder/probe_28/attribrandomize1,attribrandomize,,2,7,medium,class=1 dimensions=1 seed=6246 ramp2pos=0.5 ramp2value=0.5 ramp3pos=1 ramp3value=1,maxx minx
AB::CreateCircuitCurves::2.0,/obj/AnalysisHolder/probe_28/circle2,circle,,1,5,medium,type=1 orient=2 reverse=0 divs=24 arc=1,scale
AB::CrystalGenerator::1.0,/obj/AnalysisHolder/probe_31/divide1,divide,,2,1,medium,brick=1,sizey sizez
AB::CrystalGenerator::1.0,/obj/AnalysisHolder/probe_31/sphere1,sphere,,1,6,medium,type=1 ty=-0.00289861 tz=0.0618151 scale=0.01 freq=3 rows=10,cols
AB::CrystalGenerator::1.0,/obj/AnalysisHolder/probe_31/CreatePointAttrs/attribrandomize4,attribrandomize,,8,5,medium,seed=4937 ramp2pos=0.5 ramp2value=0.5 ramp3pos=1 ramp3value=1,maxw maxx maxy maxz minw minx miny minz
AB::CrystalGenerator::1.0,/obj/AnalysisHolder/probe_31/CreatePointAttrs/sphere2,sphere,,1,3,medium,type=1 freq=4 rows=10,cols
AB::CrystalGenerator::1.0,/obj/AnalysisHolder/probe_31/rop_gltf1,rop_gltf,,1,4,medium,imageformat=3 maxresolution=5 exportcameras=0 exportlights=0,file
AB::CrystalGenerator::1.0,/obj/AnalysisHolder/probe_31/divide6,divide,size,2,3,high,convex=0 brick=1 sizex=0.0484393,sizey sizez
AB::CycGenerator::1.0,/obj/AnalysisHolder/probe_32/revolve1,revolve,,3,4,medium,stdswitcher1=1 polys=0 type=1 order=2,cap divs endangle
AB::CycGenerator::1.0,/obj/AnalysisHolder/probe_32/add1,add,,3,3,medium,stdswitcher1=1 points=3 switcher1=1,pt1z pt2y pt2z
AB::CycGenerator::1.0,/obj/AnalysisHolder/probe_32/polybevel1,polybevel::2.0,,2,6,medium,grouptype=1 profileramp1value=0.5 profileramp1interp=2 profileramp2pos=1 profileramp2value=0.5 profileramp2interp=2,divisions offset
AB::CycGenerator::1.0,/obj/AnalysisHolder/probe_32/polyextrude1,polyextrude::2.0,,1,13,medium,xformfront=1 xformspace=1 outputfront=0 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,translatex
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessRoofs/divide1,divide,size,1,4,high,convex=0 brick=1 sizex=3 sizey=5,sizez
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessRoofs/divide2,divide,,2,3,medium,convex=0 fixsharededges=0 removesh=1,sizey sizez
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessRoofs/divide_DefineLargeSize,divide,size,2,3,high,convex=0 brick=1 sizex=10,sizey sizez
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessRoofs/color2,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessRoofs/color3,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessCorners/knife1,knife,,1,1,medium,knifeop=1,originy
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessCorners/knife4,knife,,1,1,medium,knifeop=2,originy
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessCorners/color1,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessCorners/polyextrude2,polyextrude::2.0,,1,11,medium,outputfrontgrp=1 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,dist
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessCorners/grid1,grid,,1,5,medium,orient=0 sizex=3.8 sizey=63 ry=180 cols=2,rows
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessCorners/grid2,grid,,1,5,medium,orient=0 sizex=3.8 sizey=63 ry=180 cols=2,rows
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessCorners/grid3,grid,,1,5,medium,orient=0 sizex=3.8 sizey=63 ry=180 rows=2,cols
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessCorners/foreach_end5,block_end,,1,3,medium,itermethod=1 method=1 class=0,attrib
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/SolidBays/color1,color,,3,4,medium,ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/UpperWalls/color8,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/UpperWalls/WindowGenerator1,AB::WindowGenerator::3.1,,1,3,medium,WindowWidth=2.83333 WindowHeight=12.5 CasingDepth=1,RectangularWindowType
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/LowerWalls/CreateDoorWalls/DoorsCreateCopies1,AB::DoorsCreateCopies::1.2,,3,4,medium,handle_side=1 CM_doorStileWidth=0.25 CM_DoorBottomRail=0.5 CM_DoorTopRail=0.25,DoorHeight InsetDoorDepth WinWallSides
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/LowerWalls/CreateDoorWalls/knife_Referenced,clip::2.0,,1,3,medium,clipop=2 dirx=0 diry=1,originy
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/LowerWalls/CreateDoorWalls/knife1,clip::2.0,,1,3,medium,clipop=2 dirx=0 diry=1,originy
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/LowerWalls/CreateWindowWalls/color2,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/LowerWalls/CreateWindowWalls/WindowGenerator1,AB::WindowGenerator::3.1,,14,3,medium,WindowWidth=0 WindowHeight=0 AddExtWindowTrim=0,CasementColorb CasementColorg CasementColorr CasingDepth CasingWidth FrameColorb FrameColorg FrameColorr GlassColorb GlassColorg GlassColorr RectangularWindowType SK_WinFrameDepthRect WinFrameWidthRect
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/LowerWalls/CreateWindowWalls/knife1,clip::2.0,,1,3,medium,clipop=2 dirx=0 diry=1,originy
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/LowerWalls/CreateSolidWall/color1,color,,3,6,medium,deleteallcolorattribs=1 class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/LowerWalls/CreateSolidWall/knife_Referenced,clip::2.0,,1,3,medium,clipop=1 dirx=0 diry=1,originy
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/LowerWalls/CreateSolidWall/knife1,clip::2.0,,1,3,medium,clipop=1 dirx=0 diry=1,originy
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/LowerWalls/CreateSolidWall/knife2,clip::2.0,,1,3,medium,clipop=2 dirx=0 diry=1,originy
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/LowerWalls/CreateSolidWall/knife_Referenced1,clip::2.0,,1,2,medium,dirx=0 diry=1,originy
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/LowerWalls/CreateSolidWall/knife3,clip::2.0,,1,2,medium,dirx=0 diry=1,originy
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/LowerWalls/ProcessFrontWallPlanes/DoorWallsFront,groupcreate,size,1,4,high,groupbase=0 groupbounding=1 sizey=100 sizez=10000,sizex
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/LowerWalls/SeperateWalls/knife1,knife,,1,1,medium,knifeop=1,originy
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/GF_walls/CreateCornice/FancyCurves2,AB::FancyCurves::2.0,,1,12,medium,CurveStyle=3 planeSet=2 LowerFaceHeight=0.1 MiddleFaceDepth=0.1 MiddleFaceHeight=0.1 LargeUnderside=0.2 LargeUndersideReturn=0.1 MainCurveHeight=0.6 MainCurveDepth=0.2 MainCurveAjust1=0.1 TopEdgeDepth=0.1 TopEdgeHeight=0.1,LowerFaceDepth
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/MF_walls/transform3,xform,,1,1,medium,sy=0,ty
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/MF_walls/color2,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/MF_walls/color7,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/MF_walls/transform4,xform,,1,1,medium,parmgroup_pivotxform=1,tz
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/MF_walls/WindowGenerator1,AB::WindowGenerator::3.1,,17,2,medium,WindowWidth=2.83333 WindowHeight=3,CasementColorb CasementColorg CasementColorr CasingDepth CasingWidth FrameColorb FrameColorg FrameColorr GlassColorb GlassColorg GlassColorr RectangularWindowType SK_WinFrameDepthRect WinFrameWidthRect WindowTrimColorb WindowTrimColorg WindowTrimColorr
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/MF_walls/SolidBays/color1,color,,3,6,medium,deleteallcolorattribs=1 class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/MF_walls/transform6,xform,,1,1,medium,sy=0,ty
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/TF_top/CreateCornice/FancyCurves3,AB::FancyCurves::2.0,,1,2,medium,CurveStyle=3 planeSet=2,LowerFaceDepth
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/TF_top/color2,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/TF_top/WindowGenerator1,AB::WindowGenerator::3.1,,17,2,medium,WindowWidth=2.83333 WindowHeight=6.65,CasementColorb CasementColorg CasementColorr CasingDepth CasingWidth FrameColorb FrameColorg FrameColorr GlassColorb GlassColorg GlassColorr RectangularWindowType SK_WinFrameDepthRect WinFrameWidthRect WindowTrimColorb WindowTrimColorg WindowTrimColorr
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/TF_top/SolidBays3/color1,color,,3,6,medium,deleteallcolorattribs=1 class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/ProcessWalls/ProcessWalls/foreach_end1,block_end,,1,3,medium,itermethod=1 method=1 class=0,attrib
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/UE_MAT_Metal,attribcreate::2.0,,1,2,medium,class1=1 type1=3,string1
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/UE_MAT_Walls,attribcreate::2.0,,1,2,medium,class1=1 type1=3,string1
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/UE_MAT_Trim,attribcreate::2.0,,1,2,medium,class1=1 type1=3,string1
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/UE_MAT_Glass,attribcreate::2.0,,1,2,medium,class1=1 type1=3,string1
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/UE_MAT_Emits,attribcreate::2.0,,1,2,medium,class1=1 type1=3,string1
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/UE_MAT_Roof,attribcreate::2.0,,1,2,medium,class1=1 type1=3,string1
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/Classical/UE_MAT_Corners,attribcreate::2.0,,1,2,medium,class1=1 type1=3,string1
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/SimpleModern/CreateBldBase/GF_Walls/polyextrude2,polyextrude::2.0,,1,16,medium,extrusionmode=1 xformfront=1 xformspace=1 outputfront=0 outputback=1 outputsidegrp=1 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,translatey
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/SimpleModern/CreateBldBase/GF_Walls/knife1,knife,,1,1,medium,knifeop=1,originy
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/SimpleModern/CreateBldBase/TF_ModBase/polyextrude8,polyextrude::2.0,,1,15,medium,extrusionmode=1 xformfront=1 xformspace=1 outputfront=0 outputsidegrp=1 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,translatey
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/SimpleModern/CreateBldBase/MF_Walls/polyext_MidFloor,polyextrude::2.0,,1,15,medium,extrusionmode=1 xformfront=1 xformspace=1 outputback=1 outputbackgrp=1 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,translatey
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/CreateBldBase/FootprintSquare/add1,add,,2,2,medium,points=3 switcher1=1,pt0x pt2z
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/CreateBldBase/FootprintSquare/add2,add,,4,2,medium,points=2 switcher1=1,pt0x pt0y pt0z pt1z
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/CreateBldBase/FootprintSquare/add3,add,,9,3,medium,stdswitcher1=1 points=3 switcher1=1,pt0x pt0y pt0z pt1x pt1y pt1z pt2x pt2y pt2z
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/CreateBldBase/FootprintSquare/add4,add,,6,2,medium,points=2 switcher1=1,pt0x pt0y pt0z pt1x pt1y pt1z
AB::DestructionBuilding::1.0,/obj/AnalysisHolder/probe_33/CreateBldBase/FootprintSquare/add5,add,,9,3,medium,stdswitcher1=1 points=3 switcher1=1,pt0x pt0y pt0z pt1x pt1y pt1z pt2x pt2y pt2z
